,Unnamed: 0,contract_item_cancellation_status_code,contract_item_customer_contract_life_cycle_status_code,contract_item_description,contract_item_internal_id,contract_item_product_category,contract_item_product_description,contract_item_support_end_date,contract_item_support_start_date,contract_item_validity_status_code,contract_item_concurrent_sessions,description,end_date_time,start_date_time,item_count,item_list_cancellation_status_code,item_list_customer_contract_life_cycle_status_code,item_list_validity_status_code,contract_label,customer_earliest_start,customer_latest_end,customer_label,sla,product_category,service_level_regex,otrs_version,system_type,feature_add_ons,cancellation_date,customer_country,concat_volume,concat_currency,cancellation_date_orca,end_customer_id,contract_item_logical_error,item_list_logical_error,customer_logical_error,date_logical_error,logical_error,churn
0,0,Not Canceled,In Process,OTRS GOLD,10,Contracts Managed OTRS,OTRS GOLD,2023-12-06 23:00:00,2022-12-06 23:00:00,Active,50.0,OTRS GOLD,2023-12-06 23:00:00,2022-12-06 23:00:00,1,Not Canceled,In Process,Active,active,2014-09-18 00:00:00,2023-12-06 23:59:00,active,GOLD,SaaS,Gold,7.0.48,managed,"['SaaSPortalConnector', 'OTRSCalendarResourcePlanning', 'OTRSDynamicFieldDatabase', 'OTRSSystemConfigurationHistory', 'OTRSTicketWorkflow', 'SaaSUX3Base']",,GERMANY,17495.0,Euro,,CFHbGks3,False,False,False,False,False,0
1,1,Not Canceled,In Process,OTRS On-Premise PLATINUM,10,Contracts On-Premise OTRS,OTRS On-Premise PLATINUM,2023-12-11 23:00:00,2022-12-11 23:00:00,Active,300.0,OTRS On-Premise PLATINUM,2023-12-11 23:00:00,2022-12-11 23:00:00,1,Not Canceled,In Process,Active,active,2017-05-01 00:00:00,2024-05-14 22:00:00,active,PLATINUM,On-Premise,Platinum,7.0.23,auto,"['GeneralCatalog', 'OTRSSystemConfigurationHistory', 'OTRSServiceCategories', 'OTRSMasterSlave', 'OTRSHideShowDynamicFields', 'OTRSDynamicFieldWebService', 'OTRSDynamicFieldDatabase', 'OTRSDynamicFieldCI', 'OTRSDashboardNewsWidget', 'OTRSCICustomSearch', 'OTRSCacheMemcachedFast', 'ITSMIncidentProblemManagement', 'ITSMCore', 'ITSMConfigurationManagement', 'ITSMChangeManagement', 'ImportExport', 'OTRSTicketInvoker', 'OTRSTicketWorkflow']",,SPAIN,37800.0,Euro,,laVvIOXe,False,False,False,False,False,0
2,2,Not Canceled,In Process,OTRS On-Premise GOLD,10,Contracts On-Premise OTRS,OTRS On-Premise GOLD,2023-12-31 23:00:00,2022-12-31 23:00:00,Active,50.0,OTRS On-Premise GOLD,2023-12-31 23:00:00,2018-12-31 23:00:00,1,Not Canceled,In Process,Active,active,2011-04-25 00:00:00,2023-12-31 23:59:00,active,GOLD,On-Premise,Gold,7.0.22,auto,"['OTRSHideShowDynamicFields', 'OTRSEscalationSuspend', 'OTRSDynamicFieldWebService', 'OTRSDynamicFieldDatabase', 'OTRSDynamicFieldCI', 'OTRSCustomerSpecificServices', 'OTRSCIReferences', 'OTRSCICustomSearch', 'ITSMIncidentProblemManagement', 'ITSMServiceLevelManagement', 'ITSMCore', 'ITSMConfigurationManagement', 'ImportExport', 'GeneralCatalog', 'OTRSReady2AdoptProcesses', 'OTRSCalendarResourcePlanning', 'OTRSSystemConfigurationHistory']",2017-05-16 08:38:00,GERMANY,5995.0,Euro,,Yc6VmmVi,False,False,False,False,False,0
3,3,Not Canceled,In Process,OTRS On-Premise GOLD (Testsystem),10,Contracts On-Premise OTRS,OTRS On-Premise GOLD,2023-12-31 23:00:00,2022-12-31 23:00:00,Active,50.0,OTRS On-Premise GOLD,2023-12-31 23:00:00,2018-12-31 23:00:00,1,Not Canceled,In Process,Active,active,2011-04-25 00:00:00,2023-12-31 23:59:00,active,GOLD,On-Premise,Gold,7.0.12,auto,"['GeneralCatalog', 'OTRSSystemConfigurationHistory', 'OTRSStatePreselectionResponseTemplates', 'OTRSServiceCategories', 'OTRSQueueResponsible', 'OTRSDynamicFieldWebService', 'OTRSDynamicFieldDatabase', 'OTRSReady2AdoptProcesses', 'OTRSAdvancedEscalations', 'ITSMServiceLevelManagement', 'ITSMIncidentProblemManagement', 'ITSMCore', 'OTRSCustomerSpecificServices', 'AkquinetTicketSearchCustomerID', 'AkquinetAdminCustomerIDGroup', 'AkquinetAssetSearch', 'AkquinetQueueView', 'AkquinetTemplateSort', 'AkquinetTicketCustomerIDPermission', 'OTRSTicketInvoker']",2017-05-16 08:38:00,GERMANY,5995.0,Euro,,Yc6VmmVi,False,False,False,False,False,0
4,4,Not Canceled,In Process,OTRS On-Premise SILVER,10,Contracts On-Premise OTRS,OTRS On-Premise SILVER,2023-12-31 23:00:00,2022-12-31 23:00:00,Active,10.0,OTRS On-Premise SILVER,2023-12-31 23:00:00,2018-12-31 23:00:00,1,Not Canceled,In Process,Active,active,2011-04-25 00:00:00,2023-12-31 23:59:00,active,SILVER,On-Premise,Silver,7.0.12,auto,"['OTRSAdvancedEscalations', 'AkquinetAssetSearch', 'AkquinetQueueView', 'OTRSStatePreselectionResponseTemplates', 'OTRSReady2AdoptProcesses', 'OTRSDynamicFieldWebService', 'OTRSCustomerSpecificServices', 'OTRSServiceCategories', 'ITSMServiceLevelManagement', 'ITSMIncidentProblemManagement', 'ITSMCore', 'GeneralCatalog', 'AkquinetTemplateSort', 'OTRSQueueResponsible', 'AkquinetTicketSearchCustomerID', 'AkquinetTicketCustomerIDPermission', 'AkquinetAdminCustomerIDGroup', 'OTRSDynamicFieldDatabase', 'OTRSSystemConfigurationHistory', 'OTRSTicketInvoker']",2017-05-16 08:38:00,GERMANY,3995.0,Euro,,Yc6VmmVi,False,False,False,False,False,0
5,5,Not Canceled,In Process,OTRS On-Premise PLATINUM,10,Contracts On-Premise OTRS,OTRS On-Premise PLATINUM,2023-12-31 23:00:00,2022-12-31 23:00:00,Active,300.0,OTRS On-Premise PLATINUM,2023-12-31 23:00:00,2018-12-31 23:00:00,1,Not Canceled,In Process,Active,active,2011-04-25 00:00:00,2023-12-31 23:59:00,active,PLATINUM,On-Premise,Platinum,7.0.12,auto,"['OTRSSystemConfigurationHistory', 'OTRSStatePreselectionResponseTemplates', 'OTRSServiceCategories', 'OTRSReady2AdoptProcesses', 'OTRSDynamicFieldWebService', 'OTRSDynamicFieldDatabase', 'OTRSCustomerSpecificServices', 'OTRSAdvancedEscalations', 'ITSMCore', 'ITSMIncidentProblemManagement', 'GeneralCatalog', 'AkquinetTemplateSort', 'AkquinetQueueView', 'AkquinetAssetSearch', 'ITSMServiceLevelManagement', 'OTRSQueueResponsible', 'AkquinetAdminCustomerIDGroup', 'AkquinetTicketCustomerIDPermission', 'AkquinetTicketSearchCustomerID', 'OTRSTicketInvoker']",2017-05-16 08:38:00,GERMANY,29995.0,Euro,,Yc6VmmVi,False,False,False,False,False,0
6,6,Not Canceled,In Process,OTRS On-Premise PLATINUM,10,Contracts On-Premise OTRS,OTRS On-Premise PLATINUM,2023-12-31 23:00:00,2022-12-31 23:00:00,Active,450.0,OTRS On-Premise PLATINUM,2023-12-31 23:00:00,2022-12-31 23:00:00,1,Not Canceled,In Process,Active,active,2016-11-30 23:00:00,2024-11-30 23:00:00,active,PLATINUM,On-Premise,Platinum,5.0.27,auto,"['EurofinsCIAttributeEnhancement', 'OTRSMasterSlave', 'OTRSITSMConfigItemReference', 'OTRSHideShowDynamicFields', 'OTRSGenericInterfaceLinkMechanism', 'OTRSDynamicFieldConfigItem', 'OTRSDynamicFieldAttachment', 'OTRSCustomerUserVIP', 'Survey', 'OTRSBusiness', 'ITSMCore', 'ITSMConfigurationManagement', 'ImportExport', 'GeneralCatalog', 'FAQ', 'EurofinsTicketNotifications', 'EurofinsSurveyEnhancement', 'ITSMIncidentProblemManagement', 'SystemMonitoring']",2023-11-24 10:33:00,LUXEMBOURG,61995.0,Euro,,mqjWB4qI,False,False,False,False,False,0
7,7,Not Canceled,In Process,OTRS Business Solution™ BASIC,20,Contracts On-Premise Old,"OTRS Business Solution, BASIC",2024-01-25 23:00:00,2023-01-25 23:00:00,Active,10.0,OTRS Business Solution‚ BASIC,2024-01-25 23:00:00,2017-01-25 23:00:00,2,Not Canceled,In Process,Active,active,2011-04-07 00:00:00,2024-11-02 23:00:00,active,SILVER,On-Premise,Silver,5.0.27,auto,"['FAQ', 'GeneralCatalog', 'ITSM', 'ITSMConfigurationManagement', 'ITSMCore', 'ITSMIncidentProblemManagement', 'OTRSMasterSlave', 'Survey', 'SystemMonitoring', 'TimeAccounting', 'ImportExport', 'ITSMChangeManagement', 'ITSMServiceLevelManagement', 'OTRSBusiness', 'OTRSCustomerUserVIP']",,UNITED STATES OF AMERICA,3995.0,US-Dollar,,mOe3DnlE,False,False,False,False,False,0
8,8,Not Canceled,Completed,OTRS On-Premise GOLD,10,Contracts On-Premise OTRS,OTRS On-Premise GOLD,2023-01-25 23:00:00,2022-01-25 23:00:00,Expired,25.0,OTRS On-Premise GOLD,2024-01-25 23:00:00,2022-01-25 23:00:00,2,Not Canceled,In Process,Active,active,2022-01-25 23:00:00,2024-01-25 23:59:00,active,GOLD,On-Premise,Gold,8.0.27,auto,"['OTRSCIsInCustomerFrontend', 'OTRSConfigurationManagement', 'OTRSDynamicFieldCI', 'OTRSDynamicFieldDatabase', 'OTRSDynamicSenderAddresses', 'OTRSEscalationSuspend', 'OTRSHideShowDynamicFields', 'OTRSServiceManagement', 'OTRSSystemConfigurationHistory', 'OTRSTicketInvoker']",,GERMANY,14995.0,Euro,,1ybA3NXK,False,False,False,False,False,0
9,9,Not Canceled,Completed,OTRS On-Premise SILVER,10,Contracts On-Premise OTRS,OTRS On-Premise SILVER,2023-01-25 23:00:00,2022-01-25 23:00:00,Expired,10.0,OTRS On-Premise SILVER,2024-01-25 23:00:00,2022-01-25 23:00:00,2,Not Canceled,In Process,Active,active,2022-01-25 23:00:00,2024-01-25 23:59:00,active,SILVER,On-Premise,Silver,8.0.27,auto,"['OTRSCIsInCustomerFrontend', 'OTRSConfigurationManagement', 'OTRSDynamicFieldCI', 'OTRSDynamicFieldDatabase', 'OTRSDynamicSenderAddresses', 'OTRSEscalationSuspend', 'OTRSHideShowDynamicFields', 'OTRSServiceManagement', 'OTRSSystemConfigurationHistory', 'OTRSTicketInvoker']",,GERMANY,3995.0,Euro,,1ybA3NXK,False,False,False,False,False,0
10,10,Not Canceled,In Process,OTRS GOLD,10,Contracts Managed OTRS,OTRS GOLD,2024-01-29 23:00:00,2023-01-29 23:00:00,Active,50.0,OTRS GOLD,2024-01-29 23:00:00,2023-01-29 23:00:00,1,Not Canceled,In Process,Active,active,2020-07-30 00:00:00,2024-01-29 23:59:00,active,GOLD,SaaS,Gold,2023.1.1,managed,"['SaaSUX3Base', 'OTRSAutomation', 'OTRSCalendarResourcePlanning', 'OTRSDynamicFieldCalculation', 'OTRSDynamicFieldDatabase', 'OTRSDynamicFieldWebService', 'OTRSHideShowDynamicFields', 'OTRSSystemConfigurationHistory', 'OTRSTicketInvoker', 'SaaSPortalConnector', 'SystemMonitoring']",,GERMANY,17495.0,Euro,,QB7EGIxF,False,False,False,False,False,0
11,11,Not Canceled,Completed,OTRS On-Premise SILVER,10,Contracts On-Premise OTRS,OTRS On-Premise SILVER,2023-01-31 23:00:00,2022-01-31 23:00:00,Expired,10.0,OTRS On-Premise SILVER,2024-01-31 23:00:00,2021-01-31 23:00:00,2,Not Canceled,In Process,Active,active,2018-03-06 00:00:00,2024-02-29 23:00:00,active,SILVER,On-Premise,Silver,8.0.16,auto,"['OTRSConfigurationManagement', 'OTRSDynamicFieldAttachment', 'OTRSDynamicFieldDatabase', 'OTRSTicketForms', 'OTRSServiceManagement', 'OTRSSystemConfigurationHistory', 'OTRSDynamicFieldWebService', 'OTRSCalendarResourcePlanning', 'OTRSAdvancedGenericAgent', 'Survey']",,SWITZERLAND,2995.0,Euro,,Q72D2pYI,False,False,False,False,False,0
12,12,Not Canceled,In Process,OTRS On-Premise GOLD,10,Contracts On-Premise OTRS,OTRS On-Premise GOLD,2024-02-04 23:00:00,2023-02-04 23:00:00,Active,50.0,OTRS On-Premise GOLD,2024-02-04 23:00:00,2023-02-04 23:00:00,1,Not Canceled,In Process,Active,active,2019-02-05 00:00:00,2024-09-16 22:00:00,active,GOLD,On-Premise,Gold,8.0.37,auto,"['OTRSTicketWatchlist', 'OTRSCalendarResourcePlanning', 'OTRSConfigurationManagement', 'OTRSDynamicFieldDatabase', 'OTRSReady2AdoptITSMProcesses', 'OTRSReady2AdoptProcesses', 'OTRSServiceManagement', 'OTRSSystemConfigurationHistory', 'SystemMonitoring']",,UNITED STATES OF AMERICA,7195.0,US-Dollar,,PwEM6THQ,False,False,False,False,False,0
13,13,Not Canceled,Completed,OTRS On-Premise GOLD,10,Contracts On-Premise OTRS,OTRS On-Premise GOLD,2023-02-06 23:00:00,2022-02-06 23:00:00,Expired,50.0,OTRS On-Premise GOLD,2024-02-06 23:00:00,2019-02-06 23:00:00,2,Not Canceled,In Process,Active,active,2017-02-07 00:00:00,2024-02-06 23:00:00,active,GOLD,On-Premise,Gold,8.0.37,auto,"['OTRSStatePreselectionResponseTemplates', 'OTRSServiceManagement', 'OTRSReady2AdoptProcesses', 'OTRSReady2AdoptITSMProcesses', 'OTRSPrimarySecondary', 'OTRSDynamicFieldDatabase', 'OTRSDynamicFieldWebService', 'OTRSDeleteAttachments', 'OTRSConfigurationManagement', 'OTRSCalendarResourcePlanning', 'OTRSSystemConfigurationHistory', 'OTRSEscalationSuspend', 'SystemMonitoring']",,GERMANY,9995.0,Euro,,8W5YUmWL,False,False,False,False,False,0
14,14,Not Canceled,In Process,OTRS GOLD,10,Contracts Managed OTRS,OTRS GOLD,2024-02-07 23:00:00,2023-02-07 23:00:00,Active,50.0,OTRS GOLD,2024-02-07 23:00:00,2023-02-07 23:00:00,1,Not Canceled,In Process,Active,active,2021-02-07 23:00:00,2024-02-07 23:59:00,active,GOLD,SaaS,Gold,2023.1.1,managed,"['OTRSSystemConfigurationHistory', 'OTRSServiceManagement', 'OTRSTicketWatchlist', 'OTRSHideShowDynamicFields', 'SaaSPortalConnector', 'OTRSConfigurationManagement', 'OTRSCalendarResourcePlanning', 'OTRSAutomation', 'OTRSAdvancedGenericAgent', 'OTRSDynamicFieldDatabase', 'SaaSUX3Base']",,SWITZERLAND,17495.0,Euro,,HF0ypcfd,False,False,False,False,False,0
15,15,Not Canceled,In Process,OTRS On-Premise GOLD,10,Contracts On-Premise OTRS,OTRS On-Premise GOLD,2024-02-07 23:00:00,2023-02-07 23:00:00,Active,25.0,OTRS On-Premise GOLD,2024-02-07 23:00:00,2023-02-07 23:00:00,1,Not Canceled,In Process,Active,active,2022-02-07 23:00:00,2024-02-07 23:00:00,active,GOLD,On-Premise,Gold,8.0.28,auto,"['OTRSCalendarResourcePlanning', 'OTRSConfigurationManagement', 'OTRSDynamicFieldDatabase', 'OTRSDynamicFieldWebService', 'OTRSServiceManagement', 'OTRSSystemConfigurationHistory', 'Survey']",,CHILE,14258.0,US-Dollar,,mB8fZOGA,False,False,False,False,False,0
16,16,Not Canceled,In Process,OTRS GOLD,10,Contracts Managed OTRS,OTRS GOLD,2024-02-09 23:00:00,2023-02-09 23:00:00,Active,50.0,OTRS GOLD,2024-02-09 23:00:00,2023-02-09 23:00:00,1,Not Canceled,In Process,Active,active,2020-02-09 23:00:00,2024-02-09 23:59:00,active,GOLD,SaaS,Gold,2023.1.1,managed,"['OTRSServiceManagement', 'OTRSReady2AdoptProcesses', 'OTRSSystemConfigurationHistory', 'OTRSDynamicFieldDatabase', 'SaaSPortalConnector', 'OTRSDashboardNewsWidget', 'OTRSConfigurationManagement', 'OTRSCalendarResourcePlanning', 'OTRSAutomation', 'OTRSDynamicFieldCI', 'SaaSUX3Base']",,GERMANY,10995.0,Euro,,dJtklsBl,False,False,False,False,False,0
17,17,Not Canceled,In Process,OTRS SILVER,10,Contracts Managed OTRS,OTRS SILVER,2024-02-10 23:00:00,2023-02-10 23:00:00,Active,5.0,OTRS SILVER,2024-02-10 23:00:00,2023-02-10 23:00:00,1,Not Canceled,In Process,Active,active,2022-02-10 23:00:00,2024-02-10 23:59:00,active,SILVER,SaaS,Silver,2023.1.1,managed,"['OTRSAutomation', 'OTRSCalendarResourcePlanning', 'OTRSDynamicFieldDatabase', 'OTRSSystemConfigurationHistory', 'SaaSPortalConnector', 'SaaSUX3Base']",,GERMANY,3495.0,Euro,,GWI6B4ON,False,False,False,False,False,0
18,18,Not Canceled,Completed,OTRS On-Premise SILVER,10,Contracts On-Premise OTRS,OTRS On-Premise SILVER,2023-02-15 23:00:00,2022-02-15 23:00:00,Expired,10.0,OTRS On-Premise SILVER,2024-02-15 23:00:00,2021-02-15 23:00:00,2,Not Canceled,In Process,Active,active,2021-02-15 23:00:00,2024-02-15 23:00:00,active,SILVER,On-Premise,Silver,8.0.33,auto,"['OTRSLinkObjectConnector', 'OTRSTicketInvoker', 'OTRSServiceManagement', 'OTRSConfigurationManagement', 'OTRSReady2AdoptITSMProcesses', 'OTRSReady2AdoptProcesses', 'OTRSDynamicFieldWebService', 'OTRSDynamicFieldCalculation']",,SWITZERLAND,4995.0,Euro,,lxYClnam,False,False,False,False,False,0
19,19,Not Canceled,Completed,OTRS On-Premise GOLD,10,Contracts On-Premise OTRS,OTRS On-Premise GOLD,2023-02-15 23:00:00,2022-02-15 23:00:00,Expired,50.0,OTRS On-Premise GOLD,2024-02-15 23:00:00,2021-02-15 23:00:00,2,Not Canceled,In Process,Active,active,2021-02-15 23:00:00,2024-02-15 23:00:00,active,GOLD,On-Premise,Gold,8.0.35,auto,"['OTRSConfigurationManagement', 'OTRSDynamicFieldWebService', 'OTRSLinkObjectConnector', 'OTRSServiceManagement', 'OTRSTicketInvoker']",,SWITZERLAND,15995.0,Euro,,lxYClnam,False,False,False,False,False,0
20,20,Not Canceled,In Process,OTRS GOLD,10,Contracts Managed OTRS,OTRS GOLD,2024-02-16 23:00:00,2023-02-16 23:00:00,Active,50.0,OTRS GOLD,2024-02-16 23:00:00,2023-02-16 23:00:00,1,Not Canceled,In Process,Active,active,2020-02-16 23:00:00,2024-02-16 23:59:00,active,GOLD,SaaS,Gold,2023.1.1,managed,"['OTRSDynamicFieldDatabase', 'OTRSSystemConfigurationHistory', 'OTRSServiceManagement', 'OTRSHideShowDynamicFields', 'OTRSDynamicFieldCI', 'SaaSPortalConnector', 'OTRSConfigurationManagement', 'OTRSCIReferences', 'OTRSCIAssignmentAttributeDynamicFieldMap', 'OTRSCalendarResourcePlanning', 'OTRSAutomation', 'OTRSCustomContactFields', 'SaaSUX3Base']",,GERMANY,15495.0,Euro,,PLT8JS7S,False,False,False,False,False,0
21,21,Not Canceled,In Process,OTRS SILVER,10,Contracts Managed OTRS,OTRS SILVER,2024-02-16 23:00:00,2023-02-16 23:00:00,Active,10.0,OTRS SILVER,2024-02-16 23:00:00,2023-02-16 23:00:00,1,Not Canceled,In Process,Active,active,2020-02-16 23:00:00,2024-02-16 23:59:00,active,SILVER,SaaS,Silver,8.0.36,managed,"['SaaSPortalConnector', 'OTRSSystemConfigurationHistory', 'OTRSAutomation', 'OTRSCalendarResourcePlanning', 'OTRSCIAssignmentAttributeDynamicFieldMap', 'OTRSCIReferences', 'OTRSConfigurationManagement', 'OTRSCustomContactFields', 'OTRSDynamicFieldCI', 'OTRSDynamicFieldDatabase', 'OTRSHideShowDynamicFields', 'OTRSServiceManagement', 'SaaSUX3Base']",,GERMANY,5495.0,Euro,,PLT8JS7S,False,False,False,False,False,0
22,22,Not Canceled,Completed,OTRS On-Premise TITANIUM,10,Contracts On-Premise OTRS,OTRS On-Premise TITANIUM,2023-02-18 23:00:00,2022-02-18 23:00:00,Expired,100.0,OTRS On-Premise TITANIUM,2024-02-18 23:00:00,2022-02-18 23:00:00,2,Not Canceled,In Process,Active,active,2017-03-16 00:00:00,2024-02-18 23:00:00,active,TITANIUM,On-Premise,Titanium,8.0.36,auto,"['OTRSStatePreselectionResponseTemplates', 'OTRSServiceManagement', 'OTRSServiceBasedQueueRouting', 'OTRSReady2AdoptProcesses', 'OTRSReady2AdoptITSMProcesses', 'OTRSPrimarySecondary', 'OTRSDynamicFieldDatabase', 'OTRSDeleteAttachments', 'OTRSCustomContactFields', 'OTRSConfigurationManagement', 'OTRSCalendarResourcePlanning', 'OTRSAdvancedEditor', 'OTRSSystemConfigurationHistory', 'OTRSDynamicFieldWebService', 'SystemMonitoring']",,GERMANY,19995.0,Euro,,fRk1ESxW,False,False,False,False,False,0
23,23,Not Canceled,In Process,OTRS SILVER 5 CA,10,Contracts Managed OTRS,OTRS SILVER 5 CA,2024-02-19 23:00:00,2023-02-19 23:00:00,Active,5.0,OTRS SILVER 5 CA,2024-02-19 23:00:00,2023-02-19 23:00:00,1,Not Canceled,In Process,Active,active,2017-02-20 00:00:00,2024-02-19 23:00:00,active,,,Silver 5 CA,7.0.48,managed,"['OTRSMasterSlave', 'OTRSSystemConfigurationHistory', 'OTRSDynamicFieldDatabase', 'SaaSUX3Base', 'Survey', 'SaaSPortalConnector', 'OTRSCalendarResourcePlanning', 'SystemMonitoring', 'ITSMIncidentProblemManagement', 'ITSMCore', 'ITSMConfigurationManagement', 'ITSMChangeManagement', 'ImportExport', 'GeneralCatalog', 'ITSMServiceLevelManagement', 'TimeAccounting']",,VENEZUELA (BOLIVARIAN REPUBLIC OF),3235.0,US-Dollar,,gkx2IIlP,False,False,False,False,False,0
24,24,Not Canceled,Completed,OTRS On-Premise GOLD,10,Contracts On-Premise OTRS,OTRS On-Premise GOLD,2023-02-28 23:00:00,2022-02-28 23:00:00,Expired,50.0,OTRS On-Premise GOLD,2024-02-29 23:00:00,2019-02-28 23:00:00,2,Not Canceled,In Process,Active,active,2018-03-06 00:00:00,2024-02-29 23:00:00,active,GOLD,On-Premise,Gold,8.0.23,auto,"['OTRSTicketForms', 'OTRSSystemConfigurationHistory', 'OTRSServiceManagement', 'OTRSDynamicFieldWebService', 'OTRSDynamicFieldDatabase', 'Survey', 'OTRSDynamicFieldAttachment', 'OTRSConfigurationManagement', 'OTRSCalendarResourcePlanning', 'OTRSAdvancedGenericAgent', 'OTRSReady2AdoptITSMProcesses', 'OTRSReady2AdoptProcesses']",,SWITZERLAND,8595.0,Euro,,Q72D2pYI,False,False,False,False,False,0
25,25,Not Canceled,In Process,OTRS On-Premise TITANIUM,20,Contracts On-Premise OTRS,OTRS On-Premise TITANIUM,2024-02-29 23:00:00,2023-02-28 23:00:00,Active,100.0,OTRS On-Premise TITANIUM,2024-02-29 23:00:00,2020-02-29 23:00:00,2,Not Canceled,In Process,Active,active,2016-06-01 00:00:00,2024-02-29 23:00:00,active,TITANIUM,On-Premise,Titanium,6.0.27,auto,"['OTRSDashboardNewsWidget', 'OTRSStatePreselectionResponseTemplates', 'OTRSTicketQueueSelection', 'OTRSTicketWatchlist', 'OTRSTicketWorkflow', 'FAQ', 'MyTicketsDashlet', 'OTRSCloneDB', 'OTRSBusiness']",2022-08-16 08:19:00,GERMANY,19995.0,Euro,,Dx1RwfEN,False,False,False,False,False,0
26,26,Not Canceled,In Process,OTRS On-Premise GOLD,20,Contracts On-Premise OTRS,OTRS On-Premise GOLD,2024-03-14 23:00:00,2023-03-14 23:00:00,Active,50.0,OTRS On-Premise GOLD,2024-03-14 23:00:00,2020-03-14 23:00:00,2,Not Canceled,In Process,Active,active,2017-03-15 00:00:00,2024-04-30 22:00:00,active,GOLD,On-Premise,Gold,6.0.10,auto,"['OTRSHideShowDynamicFields', 'OTRSEscalationSuspend', 'OTRSMasterSlave', 'OTRSBusiness', 'ITSMServiceLevelManagement', 'ITSMIncidentProblemManagement', 'ITSMCore', 'ImportExport', 'ITSMChangeManagement', 'GeneralCatalog', 'FAQ', 'SystemMonitoring', 'ITSMConfigurationManagement', 'TimeAccounting']",,GERMANY,9995.0,Euro,,ELbA4eA4,False,False,False,False,False,0
27,27,Not Canceled,Completed,OTRS On-Premise GOLD 60 CA,10,Contracts On-Premise OTRS,OTRS On-Premise GOLD,2023-03-18 23:00:00,2022-03-18 23:00:00,Expired,60.0,OTRS On-Premise GOLD 60 CA,2024-03-18 23:00:00,2022-03-18 23:00:00,2,Not Canceled,In Process,Active,active,2017-06-19 00:00:00,2024-08-15 22:00:00,active,GOLD,On-Premise,Gold 60 CA,8.0.37,auto,"['OTRSEscalationSuspend', 'OTRSReady2AdoptProcesses', 'OTRSDynamicFieldWebService', 'OTRSServiceManagement', 'OTRSDeleteAttachments', 'OTRSCalendarResourcePlanning', 'OTRSDynamicFieldDatabase', 'OTRSSystemConfigurationHistory']",,GERMANY,9995.0,Euro,,uViP7tmL,False,False,False,False,False,0
28,28,Not Canceled,In Process,OTRS On-Premise GOLD (Servicedesk),10,Contracts On-Premise OTRS,OTRS On-Premise GOLD,2024-03-22 23:00:00,2023-03-22 23:00:00,Active,50.0,OTRS On-Premise GOLD,2024-03-22 23:00:00,2023-03-22 23:00:00,1,Not Canceled,In Process,Active,active,2016-05-23 00:00:00,2024-12-22 23:00:00,active,GOLD,On-Premise,Gold,7.0.12,auto,"['ITSMCore', 'GeneralCatalog', 'ImportExport', 'ITSMChangeManagement', 'OTRSCalendarResourcePlanning', 'OTRSDynamicFieldDatabase', 'OTRSDynamicFieldWebService', 'OTRSMasterSlave', 'OTRSReady2AdoptProcesses', 'OTRSSystemConfigurationHistory', 'OTRSTicketForms', 'SystemMonitoring', 'ITSMIncidentProblemManagement']",,GERMANY,11995.0,Euro,,g5JdBIhL,False,False,False,False,False,0
29,29,Not Canceled,Completed,OTRS On-Premise TITANIUM,10,Contracts On-Premise OTRS,OTRS On-Premise TITANIUM,2023-03-31 22:00:00,2022-03-31 22:00:00,Expired,100.0,OTRS On-Premise TITANIUM,2024-03-31 22:00:00,2021-03-31 22:00:00,2,Not Canceled,In Process,Active,active,2013-11-01 00:00:00,2024-03-31 22:00:00,active,TITANIUM,On-Premise,Titanium,8.0.28,auto,"['OTRSHideShowDynamicFields', 'OTRSReady2AdoptProcesses', 'OTRSSystemConfigurationHistory']",,SWEDEN,26995.0,Euro,,f81tq2hV,False,False,False,False,False,0
30,30,Not Canceled,In Process,OTRS On-Premise GOLD,10,Contracts On-Premise OTRS,OTRS On-Premise GOLD,2024-03-31 22:00:00,2023-03-31 22:00:00,Active,50.0,OTRS On-Premise GOLD,2024-03-31 22:00:00,2023-03-31 22:00:00,1,Not Canceled,In Process,Active,active,2011-04-01 00:00:00,2024-03-31 22:00:00,active,GOLD,On-Premise,Gold,3.2.2,manual,No feature add-ons,,GERMANY,11995.0,Euro,,xsSUTAE1,False,False,False,False,False,0
31,31,Not Canceled,Completed,OTRS TITANIUM,10,Contracts Managed OTRS,OTRS TITANIUM,2023-04-10 22:00:00,2022-04-10 22:00:00,Expired,100.0,OTRS TITANIUM,2024-04-10 22:00:00,2022-04-10 22:00:00,2,Not Canceled,In Process,Active,active,2022-04-10 22:00:00,2024-04-10 22:00:00,active,TITANIUM,SaaS,Titanium,2023.1.1,managed,"['OTRSHideShowDynamicFields', 'SaaSPortalConnector', 'OTRSSystemConfigurationHistory', 'OTRSServiceManagement', 'OTRSPrimarySecondary', 'OTRSDynamicFieldDatabase', 'SaaSUX3Base', 'OTRSConfigurationManagement', 'OTRSCIReferences', 'OTRSCIAssignmentAttributeDynamicFieldMap', 'OTRSCalendarResourcePlanning', 'OTRSAutomation', 'OTRSDynamicFieldCI', 'SystemMonitoring']",,GERMANY,23995.0,Euro,,zrp7aSpq,False,False,False,False,False,0
