[1]{'Version'}[1]{'ContractItem'}[1]{'CancellationStatusCode'}[1]{'Content'},[1]{'Version'}[1]{'ContractItem'}[1]{'CustomerContractLifeCycleStatusCode'}[1]{'Content'},[1]{'Version'}[1]{'ContractItem'}[1]{'Description'}[1]{'Content'},[1]{'Version'}[1]{'ContractItem'}[1]{'InternalID'}[1]{'Content'},[1]{'Version'}[1]{'ContractItem'}[1]{'ProductCategory'}[1]{'Content'},[1]{'Version'}[1]{'ContractItem'}[1]{'ProductDescription'}[1]{'Content'},[1]{'Version'}[1]{'ContractItem'}[1]{'SupportEndDate'}[1]{'Content'},[1]{'Version'}[1]{'ContractItem'}[1]{'SupportStartDate'}[1]{'Content'},[1]{'Version'}[1]{'ContractItem'}[1]{'ValidityStatusCode'}[1]{'Content'},[1]{'Version'}[1]{'ContractItem'}[1]{'ConcurrentSessions'}[1]{'Content'},[1]{'Version'}[1]{'Description'}[1]{'Content'},[1]{'Version'}[1]{'EndDateTime'}[1]{'Content'},[1]{'Version'}[1]{'StartDateTime'}[1]{'Content'},[1]{'Version'}[1]{'ItemCount'}[1]{'Content'},[1]{'Version'}[1]{'ItemListCancellationStatusCode'}[1]{'Content'},[1]{'Version'}[1]{'ItemListCustomerContractLifeCycleStatusCode'}[1]{'Content'},[1]{'Version'}[1]{'ItemListValidityStatusCode'}[1]{'Content'},[1]{'Version'}[1]{'SAPInternalID'}[1]{'Content'},contract_label,customer_earliest_start,customer_latest_end,customer_label,SLA,ProductCategory,service_level_regex,otrs_version,system_type,feature_add_ons,cancellation_date,customer_country,concat_volume,concat_currency,cancellation_date_orca,xml_key,[1]{'Version'}[1]{'EndCustomerID'}[1]{'Content'},[1]{'Version'}[1]{'OTRSSystemID'}[1]{'Content'}
Canceled,Completed,OTRS SILVER,10,Contracts Managed OTRS,OTRS SILVER,1/18/23 23:00,1/18/22 23:00,Expired,10,OTRS SILVER,1/18/23 23:00,1/18/21 23:00,2,Canceled,Completed,Expired,C3201,cancelled,1/18/21 23:00,1/18/23 23:59,cancelled,SILVER,SaaS,Silver,8.0.31,managed,"['SaaSUX3Base', 'OTRSAdvancedTicketArticleForward', 'OTRSAutomation', 'OTRSStatePreselectionResponseTemplates', 'OTRSSystemConfigurationHistory', 'SaaSPortalConnector', 'OTRSTicketWatchlist', 'OTRSCalendarResourcePlanning', 'OTRSDynamicFieldDatabase']",4/19/22 8:29,GERMANY,4995,EUR,4/26/23 13:46,7147,wJAYHVoQ,12889
Canceled,Completed,OTRS SILVER,10,Contracts Managed OTRS,OTRS SILVER,1/21/23 23:00,1/21/22 23:00,Active,10,OTRS SILVER,1/21/23 23:00,1/21/20 23:00,1,Canceled,Completed,Active,C2800,cancelled,10/9/16 0:00,1/21/23 23:59,cancelled,SILVER,SaaS,Silver,7.0.42,managed,"['Survey', 'OTRSSystemConfigurationHistory', 'SaaSUX3Base', 'ITSMServiceLevelManagement', 'ITSMIncidentProblemManagement', 'ITSMCore', 'GeneralCatalog', 'ITSMChangeManagement', 'ImportExport', 'ITSMConfigurationManagement', 'SaaSPortalConnector', 'OTRSTicketInvoker', 'OTRSDynamicFieldDatabase', 'OTRSDynamicFieldWebService', 'OTRSCalendarResourcePlanning', 'OTRSTicketWorkflow']",10/12/22 8:30,NORWAY,5595,EUR,4/26/23 13:50,7852,T8t8M3oz,10296
Canceled,Completed,OTRS GOLD,10,Contracts Managed OTRS,OTRS GOLD,1/31/23 23:00,1/31/22 23:00,Active,25,OTRS GOLD,1/31/23 23:00,1/31/22 23:00,1,Canceled,Completed,Active,C4098,cancelled,2/1/21 0:00,1/31/23 23:59,cancelled,GOLD,SaaS,Gold,8.0.31,managed,"['SaaSUX3Base', 'OTRSSystemConfigurationHistory', 'SystemMonitoring', 'OTRSAutomation', 'OTRSReady2AdoptProcesses', 'OTRSConfigurationManagement', 'OTRSServiceManagement', 'SaaSPortalConnector', 'OTRSCalendarResourcePlanning', 'OTRSDynamicFieldDatabase']",11/17/22 9:09,GERMANY,10995,EUR,4/26/23 15:14,4227,pF6jqEH7,18316
Canceled,Completed,OTRS GOLD,10,Contracts Managed OTRS,OTRS GOLD,2/3/23 23:00,2/3/22 23:00,Expired,50,OTRS GOLD,2/3/23 23:00,2/3/19 23:00,1,Canceled,Completed,Expired,C2169,cancelled,2/3/19 23:00,2/3/23 23:59,cancelled,GOLD,SaaS,Gold,7.0.40,managed,"['SaaSPortalConnector', 'OTRSMasterSlave', 'SaaSUX3Base', 'OTRSDynamicFieldDatabase', 'OTRSCalendarResourcePlanning', 'OTRSSystemConfigurationHistory']",10/13/22 11:48,NETHERLANDS (KINGDOM OF THE),13995,EUR,No data,8721,Qk6vmQX0,14031
Canceled,Completed,OTRS GOLD,10,Contracts Managed OTRS,OTRS GOLD,2/9/23 23:00,2/10/22 23:00,Expired,50,OTRS GOLD,2/9/23 23:00,2/10/19 23:00,1,Canceled,Completed,Expired,C2208,cancelled,6/11/18 0:00,2/10/23 23:59,cancelled,GOLD,SaaS,Gold,8.0.31,managed,"['SaaSUX3Base', 'OTRSSystemConfigurationHistory', 'OTRSCIAssignmentAttributeDynamicFieldMap', 'OTRSAutomation', 'OTRSCIReferences', 'OTRSConfigurationManagement', 'OTRSServiceManagement', 'SaaSPortalConnector', 'OTRSDynamicFieldDatabase', 'OTRSCalendarResourcePlanning', 'OTRSEscalationSuspend']",12/13/22 10:18,AUSTRIA,15600,EUR,4/27/23 11:09,2784,DctBogEm,11692
Canceled,Completed,OTRS On-Premise SILVER,10,Contracts On-Premise OTRS,OTRS On-Premise SILVER,2/9/23 23:00,2/10/22 23:00,Expired,10,OTRS On-Premise SILVER,2/9/23 23:00,2/10/20 23:00,1,Canceled,Completed,Expired,C2848,cancelled,2/10/20 23:00,2/10/23 23:59,cancelled,SILVER,On-Premise,Silver,6.0.6,auto,"['FAQ', 'GeneralCatalog', 'ImportExport', 'ITSMChangeManagement', 'ITSMConfigurationManagement', 'ITSMCore', 'ITSMIncidentProblemManagement', 'ITSMServiceLevelManagement', 'OTRSTicketForms', 'Survey', 'OTRSBusiness']",No data,MEXICO,5394,USD,No data,7297,q9cY2a0Y,15176
Canceled,Completed,OTRS Business Solution™ PROFESSIONAL,10,Contracts On-Premise Old,"OTRS Business Solution, PROFESSIONAL",2/25/23 23:00,2/26/22 23:00,Expired,50,OTRS Business Solution‚ PROFESSIONAL,2/25/23 23:00,2/26/17 23:00,1,Canceled,Completed,Expired,C1494,cancelled,2/26/17 23:00,2/26/23 23:59,cancelled,GOLD,On-Premise,Gold,5.0.34,auto,"['OTRSITSMConfigItemReference', 'OTRSHideShowDynamicFields', 'OTRSEscalationSuspend', 'OTRSDynamicFieldConfigItem', 'OTRSBusiness', 'OTRSAppointmentCalendar', 'OTRSAdvancedGenericAgent', 'ITSMCore', 'ITSMIncidentProblemManagement', 'ITSMConfigurationManagement', 'ImportExport', 'GeneralCatalog', 'FAQ', 'OTRSMasterSlave', 'ITSMServiceLevelManagement', 'OTRSTicketWorkflow']",2/23/22 9:36,GERMANY,7995,EUR,3/6/23 13:53,9693,yI1vzIFJ,11307
Canceled,Completed,OTRS SILVER,10,Contracts Managed OTRS,OTRS SILVER,2/27/23 23:00,2/28/22 23:00,Expired,10,OTRS SILVER,2/27/23 23:00,2/28/22 23:00,1,Canceled,Completed,Expired,C4135,cancelled,2/1/13 0:00,2/28/23 23:59,cancelled,SILVER,SaaS,Silver,8.0.31,managed,"['SaaSUX3Base', 'SystemMonitoring', 'Survey', 'OTRSSystemConfigurationHistory', 'OTRSAutomation', 'OTRSConfigurationManagement', 'OTRSServiceManagement', 'SaaSPortalConnector', 'OTRSPrimarySecondary', 'OTRSDynamicFieldDatabase', 'OTRSTicketForms']",11/29/22 9:37,GERMANY,5495,EUR,4/27/23 11:28,2393,JZ3Z01Qf,10677
Canceled,Completed,OTRS Business Solution™ PROFESSIONAL,10,Contracts On-Premise Old,"OTRS Business Solution, PROFESSIONAL",3/2/23 23:00,3/3/22 23:00,Expired,50,OTRS Business Solution‚ PROFESSIONAL,3/2/23 23:00,3/3/15 23:00,1,Canceled,Completed,Expired,C1002,cancelled,3/3/15 23:00,3/3/23 23:59,cancelled,GOLD,On-Premise,Gold,6.0.17,auto,"['OTRSMasterSlave', 'SystemMonitoring', 'OTRSHideShowDynamicFields', 'FAQ', 'OTRSBusiness']",6/27/22 13:23,GERMANY,7995,EUR,3/7/23 13:54,208,pngQRypR,12779
Not Canceled,Completed,OTRS SILVER,10,Contracts Managed OTRS,OTRS SILVER,3/15/23 23:00,3/15/22 23:00,Expired,10,OTRS SILVER,3/15/23 23:00,3/15/22 23:00,1,Not Canceled,Completed,Expired,C4196,cancelled,3/16/21 0:00,3/15/23 23:59,cancelled,SILVER,SaaS,Silver,8.0.31,managed,"['SaaSUX3Base', 'OTRSAutomation', 'OTRSCalendarResourcePlanning', 'OTRSDynamicFieldDatabase', 'OTRSSystemConfigurationHistory', 'OTRSConfigurationManagement', 'OTRSServiceManagement', 'SaaSPortalConnector']",No data,CAMEROON,5995,USD,No data,7988,zVkSxfj2,12605
Canceled,Completed,OTRS On-Premise SILVER,10,Contracts On-Premise OTRS,OTRS On-Premise SILVER,3/16/23 23:00,3/17/22 23:00,Expired,10,OTRS On-Premise SILVER,3/16/23 23:00,3/17/20 23:00,1,Canceled,Completed,Expired,C2873,cancelled,3/18/13 0:00,3/17/23 23:59,cancelled,SILVER,On-Premise,Silver,4.0.13,auto,"['FAQ', 'Survey', 'OTRSServiceBasedQueueRouting', 'OTRSMasterSlave', 'OTRSCustomerUserVIP', 'OTRSBusiness', 'ITSMServiceLevelManagement', 'ITSMIncidentProblemManagement', 'ITSMCore', 'ITSMConfigurationManagement', 'ITSMChangeManagement', 'ITSM', 'iPhoneHandle', 'ImportExport', 'GeneralCatalog', 'SystemMonitoring']",2/3/22 8:15,SPAIN,4390,EUR,3/20/23 12:02,8658,wniqHLwV,17554
Canceled,Completed,OTRS SILVER,10,Contracts Managed OTRS,OTRS SILVER,3/24/23 23:00,3/25/22 23:00,Expired,10,OTRS SILVER,3/24/23 23:00,3/25/20 23:00,1,Canceled,Completed,Expired,C3010,cancelled,12/21/16 0:00,3/25/23 23:59,cancelled,SILVER,SaaS,Silver,7.0.42,managed,"['OTRSSystemConfigurationHistory', 'SystemMonitoring', 'SaaSUX3Base', 'SaaSPortalConnector', 'OTRSCalendarResourcePlanning', 'OTRSDynamicFieldDatabase']",12/23/22 0:00,GERMANY,4995,EUR,2/8/23 12:35,7083,nR0UeJmv,18990
Canceled,Completed,OTRS GOLD,10,Contracts Managed OTRS,OTRS GOLD,3/28/23 22:00,3/29/22 22:00,Expired,50,OTRS GOLD,3/28/23 22:00,3/29/22 22:00,1,Canceled,Completed,Expired,C4213,cancelled,3/30/20 0:00,3/29/23 23:59,cancelled,GOLD,SaaS,Gold,7.0.42,managed,"['TimeAccounting', 'SystemMonitoring', 'Survey', 'OTRSDynamicFieldDatabase', 'OTRSSystemConfigurationHistory', 'OTRSCalendarResourcePlanning', 'SaaSUX3Base', 'SaaSPortalConnector', 'ITSMServiceLevelManagement', 'GeneralCatalog', 'ImportExport', 'ITSMConfigurationManagement', 'ITSMCore', 'ITSMIncidentProblemManagement', 'OTRSMasterSlave']",12/19/22 18:31,BRAZIL,5876.56,USD,2/23/23 14:28,1062,32dPTOKl,16137
Canceled,Completed,OTRS GOLD,10,Contracts Managed OTRS,OTRS GOLD,3/30/23 22:00,3/31/22 22:00,Expired,50,OTRS GOLD,3/30/23 22:00,3/31/19 22:00,1,Canceled,Completed,Expired,C2225,cancelled,3/31/19 22:00,3/31/23 23:59,cancelled,GOLD,SaaS,Gold,7.0.42,managed,"['Survey', 'SystemMonitoring', 'OTRSTicketInvoker', 'OTRSSystemConfigurationHistory', 'OTRSDynamicFieldCI', 'OTRSDashboardNewsWidget', 'OTRSCIReferences', 'OTRSCalendarResourcePlanning', 'OTRSDynamicFieldDatabase', 'SaaSUX3Base', 'OTRSAdjustSortTicketOverview', 'OTRSHideShowDynamicFields', 'OTRSServiceBasedQueueRouting', 'ITSMCore', 'ITSMConfigurationManagement', 'OTRSMasterSlave', 'GeneralCatalog', 'ImportExport', 'SaaSPortalConnector']",8/23/22 12:38,GERMANY,15000,EUR,No data,5642,xohGumHE,17474
Canceled,Completed,OTRS On-Premise SILVER,10,Contracts On-Premise OTRS,OTRS On-Premise SILVER,3/30/23 22:00,3/31/22 22:00,Expired,10,OTRS On-Premise SILVER,3/30/23 22:00,3/31/19 22:00,1,Canceled,Completed,Expired,C2324,cancelled,3/25/15 0:00,9/30/23 23:59,cancelled,SILVER,On-Premise,Silver,7.0.38,auto,"['ImportExport', 'OTRSReady2AdoptProcesses', 'OTRSReady2AdoptWebServices', 'OTRSSystemConfigurationHistory', 'OTRSDynamicFieldWebService', 'OTRSDynamicSenderAddresses', 'OTRSHideShowDynamicFields', 'OTRSTicketInvoker', 'OTRSReady2AdoptITSMProcesses', 'OTRSServiceCategories', 'OTRSDynamicFieldDatabase', 'OTRSMasterSlave', 'OTRSDynamicFieldCI', 'OTRSAdvancedEscalations', 'OTRSCustomerSpecificServices', 'OTRSCIAssignmentAttributeDynamicFieldMap', 'OTRSCalendarResourcePlanning', 'OTRSAdvancedGenericAgent', 'ITSMCore', 'ITSMConfigurationManagement', 'GeneralCatalog', 'Survey', 'OTRSDeleteAttachments', 'SystemMonitoring']",11/19/21 7:49,GERMANY,4995,EUR,4/28/23 9:57,7154,vGFcrZOZ,17144
Canceled,Completed,OTRS SILVER,10,Contracts Managed OTRS,OTRS SILVER,4/4/23 22:00,4/5/22 22:00,Expired,10,OTRS SILVER,4/4/23 22:00,4/5/22 22:00,1,Canceled,Completed,Expired,C4064,cancelled,4/5/22 22:00,4/5/23 23:59,cancelled,SILVER,SaaS,Silver,8.0.31,managed,"['SaaSUX3Base', 'OTRSSystemConfigurationHistory', 'OTRSAutomation', 'OTRSConfigurationManagement', 'OTRSServiceManagement', 'SaaSPortalConnector', 'OTRSCalendarResourcePlanning', 'OTRSDynamicFieldDatabase']",1/18/23 7:24,SWEDEN,5495,EUR,1/16/23 7:54,4710,YVsgabR6,17105
Canceled,Completed,OTRS On-Premise TITANIUM,10,Contracts On-Premise OTRS,OTRS On-Premise TITANIUM,4/4/23 22:00,4/5/22 22:00,Expired,100,OTRS On-Premise TITANIUM,4/4/23 22:00,4/5/22 22:00,1,Canceled,Completed,Expired,C3876,cancelled,4/5/22 22:00,6/16/23 23:59,cancelled,TITANIUM,On-Premise,Titanium,8.0.22,auto,No feature add-ons,11/28/22 9:48,GERMANY,32995,EUR,No data,2315,0S5Zcd2L,11623
Canceled,Completed,OTRS On-Premise SILVER,10,Contracts On-Premise OTRS,OTRS On-Premise SILVER,4/19/23 22:00,4/19/22 22:00,Active,10,OTRS On-Premise SILVER,4/19/23 22:00,4/19/21 22:00,1,Canceled,Completed,Active,C3633,cancelled,11/30/16 23:00,11/30/24 23:00,active,SILVER,On-Premise,Silver,5.0.x git,auto,No feature add-ons,11/24/23 10:33,LUXEMBOURG,5995,EUR,No data,7777,mqjWB4qI,19258
Canceled,Completed,OTRS GOLD 25 CA,10,Contracts Managed OTRS,OTRS GOLD 25 CA,4/19/23 22:00,4/19/22 22:00,Active,25,OTRS GOLD,4/19/23 22:00,4/19/22 22:00,1,Canceled,Completed,Active,C4146,cancelled,4/19/22 22:00,4/19/23 23:59,cancelled,25 CA Contract,SaaS,Gold,8.0.35,managed,"['OTRSReady2AdoptITSMProcesses', 'OTRSCustomContactFields', 'OTRSDynamicFieldDatabase', 'OTRSAutomation', 'OTRSSystemConfigurationHistory', 'OTRSTicketForms', 'OTRSServiceManagement', 'OTRSAdvancedEditor', 'OTRSCalendarResourcePlanning', 'OTRSConfigurationManagement', 'SaaSUX3Base', 'SaaSPortalConnector']",No data,CANADA,8600,USD,No data,8034,vRT51j2N,15966
Canceled,Completed,OTRS On-Premise PLATINUM,10,Contracts On-Premise OTRS,OTRS On-Premise PLATINUM,4/26/23 22:00,4/26/22 22:00,Active,200,OTRS On-Premise PLATINUM,4/26/23 22:00,4/26/19 22:00,1,Canceled,Completed,Active,C2282,cancelled,11/1/15 0:00,5/31/23 22:00,cancelled,PLATINUM,On-Premise,Platinum,7.0.33,auto,"['OTRSAutomatedFAQTicketCreator', 'ImportExport', 'OTRSTicketQueueSelection', 'OTRSSystemConfigurationHistory', 'OTRSStatePreselectionResponseTemplates', 'OTRSDynamicFieldWebService', 'OTRSOutOfOffice', 'OTRSServiceBasedQueueRouting', 'OTRSMasterSlave', 'OTRSHideShowDynamicFields', 'OTRSDynamicFieldDatabase', 'OTRSDynamicFieldAttachment', 'ITSMConfigurationManagement', 'OTRSAdvancedGenericAgent', 'OTRSAdvancedEscalations', 'ITSMCore', 'GeneralCatalog', 'Survey', 'OTRSCICustomSearch', 'SystemMonitoring']",1/10/23 9:32,SWITZERLAND,23995,EUR,1/10/23 9:32,1232,SOD0Qzuk,15845
Canceled,Completed,OTRS Vertrag - Service BRONZE,10,Contracts On-Premise Old,Old Basic,4/28/23 22:00,4/28/22 22:00,Expired,,Old Basic,4/28/23 22:00,4/28/08 22:00,1,Canceled,Completed,Expired,C0744,cancelled,4/28/08 22:00,4/28/23 23:59,cancelled,SILVER,On-Premise,Silver,6.0.10,auto,"['ITSMServiceLevelManagement', 'ITSMIncidentProblemManagement', 'ITSMCore', 'ITSMConfigurationManagement', 'FAQ', 'ITSM', 'ImportExport', 'GeneralCatalog', 'ITSMChangeManagement', 'OTRSBusiness']",No data,GERMANY,995,EUR,No data,365,KsHPOYsq,10738
Canceled,Completed,OTRS On-Premise TITANIUM,10,Contracts On-Premise OTRS,OTRS On-Premise TITANIUM,4/30/23 22:00,10/31/22 23:00,Expired,100,OTRS On-Premise TITANIUM,4/30/23 22:00,10/31/18 23:00,1,Canceled,Completed,Expired,C1976,cancelled,11/1/13 0:00,10/31/23 23:59,cancelled,TITANIUM,On-Premise,Titanium,7.0.11,auto,"['OTRSDynamicFieldDatabase', 'OTRSSystemConfigurationHistory', 'OTRSReady2AdoptProcesses', 'OTRSReady2AdoptITSMProcesses', 'OTRSHideShowDynamicFields', 'OTRSDynamicFieldWebService', 'OTRSCalendarResourcePlanning', 'ITSMServiceLevelManagement', 'ITSMIncidentProblemManagement', 'ITSMCore', 'ITSMConfigurationManagement', 'ITSMChangeManagement', 'ITSM', 'ImportExport', 'GeneralCatalog', 'OTRSAdvancedEscalations', 'SystemMonitoring']",No data,BULGARIA,19995,EUR,No data,3930,yO9kEOXt,10518
Canceled,Completed,OTRS SILVER,10,Contracts Managed OTRS,OTRS SILVER,4/30/23 22:00,5/1/22 22:00,Expired,10,OTRS SILVER,4/30/23 22:00,5/1/19 22:00,1,Canceled,Completed,Expired,C2308,cancelled,5/2/18 0:00,5/1/23 23:59,cancelled,SILVER,SaaS,Silver,7.0.43,managed,"['OTRSSystemConfigurationHistory', 'SaaSUX3Base', 'SaaSPortalConnector', 'OTRSCalendarResourcePlanning', 'OTRSDynamicFieldDatabase']",No data,ITALY,4995,EUR,No data,9908,anCJg21f,10029
Canceled,Completed,OTRS On-Premise GOLD,10,Contracts On-Premise OTRS,OTRS On-Premise GOLD,4/30/23 22:00,4/30/22 22:00,Active,50,OTRS On-Premise GOLD,4/30/23 22:00,4/30/22 22:00,1,Canceled,Completed,Active,C4183,cancelled,5/1/07 0:00,4/30/23 23:59,cancelled,GOLD,On-Premise,Gold,4.0.11,manual,"['FAQ', 'OTRSHideShowDynamicFields']",2/28/23 12:34,NETHERLANDS (KINGDOM OF THE),9995,EUR,2/24/23 18:39,4613,iDkOBnMB,12303
Canceled,Completed,OTRS Business Solution™ PROFESSIONAL,10,Contracts On-Premise Old,"OTRS Business Solution, PROFESSIONAL",5/2/23 22:00,5/2/22 22:00,Expired,50,OTRS Business Solution‚ PROFESSIONAL,5/2/23 22:00,5/2/17 22:00,1,Canceled,Completed,Expired,C1612,cancelled,7/26/16 0:00,5/2/23 23:59,cancelled,GOLD,On-Premise,Gold,5.0.14,auto,"['FAQ', 'GeneralCatalog', 'ITSMCore', 'ITSMIncidentProblemManagement', 'ITSMServiceLevelManagement', 'OTRSBusiness', 'OTRSCustomerUserVIP', 'OTRSEscalationSuspend', 'OTRSMasterSlave', 'OTRSTicketWatchlist', 'Survey']",3/8/22 12:16,UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,5995,EUR,6/1/23 9:08,9203,Qj75Fc6r,10876
Canceled,Completed,OTRS Business Solution™ PROFESSIONAL,10,Contracts On-Premise Old,"OTRS Business Solution, PROFESSIONAL",5/2/23 22:00,5/2/22 22:00,Active,50,OTRS Business Solution‚ PROFESSIONAL,5/2/23 22:00,5/2/17 22:00,1,Canceled,Completed,Active,C1595,cancelled,5/2/17 22:00,5/2/23 23:59,cancelled,GOLD,On-Premise,Gold,6.0.10,auto,"['OTRSTicketWatchlist', 'OTRSTicketForms', 'OTRSTicketAllocation', 'OTRSMasterSlave', 'OTRSEscalationSuspend', 'OTRSStatePreselectionResponseTemplates', 'OTRSCustomContactFields', 'OTRSBusiness']",7/11/22 11:15,GERMANY,8595,EUR,6/1/23 9:11,2288,ZJqUQsaU,15817
Canceled,Completed,OTRS GOLD,10,Contracts Managed OTRS,OTRS GOLD,5/3/23 22:00,5/3/22 22:00,Active,50,OTRS GOLD,5/3/23 22:00,5/3/22 22:00,1,Canceled,Completed,Active,C4254,cancelled,5/4/20 0:00,5/3/23 23:59,cancelled,GOLD,SaaS,Gold,7.0.42,managed,"['OTRSSystemConfigurationHistory', 'Survey', 'SaaSUX3Base', 'OTRSMasterSlave', 'ITSMServiceLevelManagement', 'ITSMIncidentProblemManagement', 'GeneralCatalog', 'ITSMConfigurationManagement', 'ITSMCore', 'SaaSPortalConnector', 'OTRSTicketInvoker', 'OTRSDynamicFieldDatabase', 'OTRSCalendarResourcePlanning', 'OTRSEscalationSuspend', 'OTRSTicketForms', 'OTRSTimeAccountingQuota']",12/6/22 13:03,BRAZIL,7198.28,USD,4/27/23 11:37,2591,ZFnENvTr,10381
Canceled,Completed,OTRS GOLD,10,Contracts Managed OTRS,OTRS GOLD,5/3/23 22:00,5/3/22 22:00,Active,50,OTRS GOLD,5/3/23 22:00,5/3/22 22:00,1,Canceled,Completed,Active,C4296,cancelled,5/4/20 0:00,5/3/23 23:59,cancelled,GOLD,SaaS,Gold,7.0.45,managed,"['OTRSSystemConfigurationHistory', 'OTRSDynamicFieldDatabase', 'OTRSEscalationSuspend', 'SaaSPortalConnector', 'Survey', 'OTRSTicketInvoker', 'OTRSCalendarResourcePlanning', 'ITSMServiceLevelManagement', 'ITSMIncidentProblemManagement', 'GeneralCatalog', 'ITSMConfigurationManagement', 'ImportExport', 'ITSMCore', 'SaaSUX3Base']",No data,BRAZIL,8285.02,USD,5/11/23 17:52,1257,8NFudmJ6,10332
Canceled,Completed,OTRS On-Premise GOLD,10,Contracts On-Premise OTRS,OTRS On-Premise GOLD,5/7/23 22:00,5/7/22 22:00,Expired,50,OTRS On-Premise GOLD,5/7/23 22:00,5/7/19 22:00,1,Canceled,Completed,Expired,C2174,cancelled,3/23/11 0:00,5/7/23 23:59,cancelled,GOLD,On-Premise,Gold,7.0.7,auto,"['OTRSMasterSlave', 'TimeAccounting', 'OTRSHideShowDynamicFields', 'OTRSSystemConfigurationHistory']",10/31/22 10:16,GERMANY,15995,EUR,6/1/23 9:32,5,XZY1ttbu,12619
Canceled,Completed,OTRS GOLD ITSM Solution 25 CA,10,Contracts Managed SOLS,OTRS GOLD ITSM Solution 25 CA,5/16/23 22:00,5/16/22 22:00,Active,25,OTRS GOLD,5/16/23 22:00,5/16/22 22:00,1,Canceled,Completed,Active,C4277,cancelled,5/16/22 22:00,5/16/23 23:59,cancelled,25 CA Contract,SaaS,Gold,8.0.35,managed,"['OTRSReady2AdoptITSMProcesses', 'OTRSDynamicFieldCalculation', 'OTRSCustomerFrontendLinkObject', 'OTRSCustomContactFields', 'OTRSDynamicFieldDatabase', 'OTRSAutomation', 'OTRSDynamicFieldCI', 'OTRSCIReferences', 'OTRSHideShowDynamicFields', 'OTRSSystemConfigurationHistory', 'OTRSDynamicFieldWebService', 'OTRSCIsInCustomerFrontend', 'OTRSAdvancedTicketOverview', 'OTRSCalendarResourcePlanning', 'OTRSConfigurationManagement', 'OTRSEscalationSuspend', 'OTRSServiceManagement', 'OTRSTicketInvoker', 'SaaSUX3Base', 'OTRSPrimarySecondary', 'SaaSPortalConnector']",No data,GERMANY,12495,EUR,9/1/23 12:47,7666,xb6A8BIg,14714
Canceled,Completed,OTRS On-Premise SILVER,10,Contracts On-Premise OTRS,OTRS On-Premise SILVER,5/30/23 22:00,5/30/22 22:00,Expired,10,OTRS On-Premise SILVER,5/30/23 22:00,5/30/22 22:00,1,Canceled,Completed,Expired,C4182,cancelled,5/30/22 22:00,5/30/23 23:59,cancelled,SILVER,On-Premise,Silver,8.0.22,auto,['OTRSCalendarResourcePlanning'],No data,DENMARK,6995,EUR,3/6/23 13:14,819,Z2yA71G5,14410
Canceled,Completed,OTRS GOLD,10,Contracts Managed OTRS,OTRS GOLD,5/31/23 22:00,5/31/22 22:00,Expired,50,OTRS GOLD,5/31/23 22:00,5/31/19 22:00,1,Canceled,Completed,Expired,C2364,cancelled,5/6/19 0:00,5/31/23 23:59,cancelled,GOLD,SaaS,Gold,7.0.43,managed,"['OTRSSystemConfigurationHistory', 'SaaSUX3Base', 'SaaSPortalConnector', 'OTRSCalendarResourcePlanning', 'OTRSDynamicFieldDatabase', 'OTRSServiceBasedQueueRouting', 'ITSMCore', 'ITSMIncidentProblemManagement', 'ITSMConfigurationManagement', 'ITSMServiceLevelManagement', 'ImportExport', 'GeneralCatalog', 'ITSMChangeManagement', 'OTRSHideShowDynamicFields']",No data,UNITED STATES OF AMERICA,12995,USD,2/23/23 15:12,639,Bpoxo6M4,11609
Canceled,Completed,OTRS On-Premise GOLD,10,Contracts On-Premise OTRS,OTRS On-Premise GOLD,5/31/23 22:00,5/31/22 22:00,Active,50,OTRS On-Premise GOLD,5/31/23 22:00,5/31/21 22:00,1,Canceled,Completed,Active,C3554,cancelled,11/1/15 0:00,5/31/23 22:00,cancelled,GOLD,On-Premise,Gold,7.0.27,auto,"['OTRSSystemConfigurationHistory', 'OTRSReady2AdoptProcesses', 'OTRSEscalationSuspend', 'OTRSDynamicFieldWebService', 'OTRSDynamicFieldDatabase', 'ImportExport', 'ITSMCore', 'ITSMConfigurationManagement', 'OTRSTicketQueueSelection', 'GeneralCatalog', 'OTRSCalendarResourcePlanning', 'OTRSMasterSlave']",1/10/23 9:32,SWITZERLAND,8995,EUR,1/10/23 9:32,4232,SOD0Qzuk,17917
Canceled,Completed,OTRS GOLD,10,Contracts Managed OTRS,OTRS GOLD,5/31/23 22:00,5/31/22 22:00,Expired,25,OTRS GOLD,5/31/23 22:00,5/31/21 22:00,1,Canceled,Completed,Expired,C3685,cancelled,5/31/21 22:00,5/31/23 23:59,cancelled,GOLD,SaaS,Gold,8.0.33,managed,"['SaaSUX3Base', 'SaaSPortalConnector', 'OTRSCalendarResourcePlanning', 'OTRSDynamicFieldDatabase', 'OTRSAutomation', 'OTRSServiceManagement', 'OTRSSystemConfigurationHistory', 'OTRSConfigurationManagement']",2/16/23 15:15,UNITED STATES OF AMERICA,9995,USD,2/16/23 15:15,4225,rpN01RPb,17581
